id,budget,revenue,popularity,vote_average,release_year,director
607,90000000,589390539,3.153414,6.7,1997,Barry Sonnenfeld
782,36000000,12532777,3.077454,7.3,1997,Andrew Niccol
18,90000000,263920180,2.972972,7.1,1997,Luc Besson
415,125000000,238207122,2.604799,4.4,1997,Joel Schumacher
25571,3500000,0,2.407266,6.3,1997,Steve Wang
714,110000000,333011068,2.391809,5.9,1997,Roger Spottiswoode
489,10000000,225933435,2.202087,7.7,1997,Gus Van Sant
184,12000000,39673162,2.113737,7.1,1997,Quentin Tarantino
8078,70000000,162000000,2.064658,5.9,1997,Jean-Pierre Jeunet
2649,50000000,109423648,2.01227,7.3,1997,David Fincher
8413,60000000,26673242,1.949225,6.2,1997,Paul W.S. Anderson
9444,53000000,139804348,1.929641,7.2,1997,Don Bluth
9714,32000000,79082515,1.623577,5.2,1997,Raja Gosnell
816,16500000,67683989,1.616191,6.3,1997,Jay Roach
563,105000000,121214377,1.55286,6.5,1997,Paul Verhoeven
9427,3500000,257850122,1.412516,6.4,1997,Peter Cattaneo
1701,75000000,224012234,1.368403,6.5,1997,Simon West
754,80000000,245676146,1.330225,6.7,1997,John Woo
9366,35000000,41954997,1.308461,7.2,1997,Mike Newell
3597,17000000,125586134,1.307058,5.5,1997,Jim Gillespie
1813,57000000,152944660,1.272247,6.9,1997,Taylor Hackford
9360,45000000,136885767,1.231579,4.7,1997,Luis Llosa
2255,250000,12021272,1.212565,6.7,1997,Kevin Smith
9619,116000000,178127760,1.176223,5.5,1997,Roger Donaldson
1639,160000000,164508066,1.172353,4.4,1997,Jan de Bont
2118,35000000,126216940,1.123404,7.5,1997,Curtis Hanson
4233,24000000,172363301,1.109101,6.0,1997,Wes Craven
1624,45000000,181000000,1.087383,6.2,1997,Tom Shadyac
13313,0,0,1.046547,5.9,1997,Andrew Knight
686,90000000,171120329,1.037438,6.9,1997,Robert Zemeckis
9769,62000000,1060056,1.031334,6.9,1997,Adrian Lyne
11975,40000000,45916769,1.008461,6.5,1997,Francis Ford Coppola
10357,90000000,0,0.999866,5.0,1997,Mick Jackson
4824,60000000,159330280,0.981422,6.0,1997,Michael Caton-Jones
9434,0,28084357,0.978042,6.9,1997,George Armitage
18222,0,0,0.977822,4.4,1997,Kurt Voss
9574,80000000,177977226,0.96047,5.1,1997,Les Mayfield
10003,68000000,118063304,0.938611,6.0,1997,Phillip Noyce
8834,75000000,136982834,0.936736,6.4,1997,Richard Donner
9772,85000000,315156409,0.933349,6.1,1997,Wolfgang Petersen
10603,55000000,0,0.879195,5.2,1997,Sam Weisman
586,15000000,64256513,0.855982,6.6,1997,Barry Levinson
2898,50000000,314178011,0.855087,7.0,1997,James L. Brooks
2163,36000000,50159144,0.835336,6.5,1997,Jonathan Mostow
978,70000000,131457682,0.824965,6.9,1997,Jean-Jacques Annaud
8874,38000000,299288605,0.797298,6.3,1997,P.J. Hogan
4995,15000000,43101594,0.778274,7.3,1997,Paul Thomas Anderson
638,15000000,3675201,0.776305,7.3,1997,David Lynch
9770,50000000,10541523,0.76187,5.3,1997,Costa-Gavras
11425,7000000,0,0.759806,5.1,1997,Dean Cundey
10347,0,0,0.749958,6.2,1997,Jan Kounen
13664,0,0,0.74348,5.8,1997,Roy Wilson
1281,18000000,251212670,0.742726,6.3,1997,Mel Smith
4477,90000000,140807547,0.737243,5.8,1997,Alan J. Pakula
10806,35000000,0,0.733859,5.8,1997,Frank Oz
9415,0,25804707,0.713857,5.8,1997,Dwight H. Little
9433,0,43312294,0.713234,6.5,1997,Lee Tamahori
9437,27000000,60527873,0.712173,6.1,1997,Gary Fleder
66,50000000,50068310,0.708978,6.2,1997,Clint Eastwood
11419,25000000,36400360,0.706536,6.1,1997,Stephen Kessler
10155,19000000,6682098,0.706041,6.6,1997,Oliver Stone
19165,0,0,0.697827,5.9,1997,Charles Grosvenor
4961,30000000,25480490,0.685382,5.3,1997,Guillermo del Toro
6072,20000000,5716080,0.683051,6.4,1997,Kevin Reynolds
1968,0,29481428,0.681887,6.0,1997,Andy Tennant
10336,40000000,87840042,0.676667,5.0,1997,Mark A.Z. Dipp¨¦
6623,50000000,0,0.674762,5.5,1997,Mimi Leder
431,250000,501818,0.663483,6.7,1997,Vincenzo Natali
9746,28000000,5684789,0.660297,7.1,1997,Martin Scorsese
9922,80000000,17626234,0.648088,6.1,1997,Kevin Costner
4421,50000000,48169156,0.638429,6.0,1997,Ridley Scott
11015,60000000,33956608,0.636839,5.7,1997,Peter Hyams
9446,0,0,0.622046,5.3,1997,John Pasquin
11365,0,0,0.619612,6.0,1997,Brian Gilbert
2212,0,1179002,0.586336,6.4,1997,Ole Bornedal
8067,12000000,0,0.572198,6.3,1997,Danny Boyle
8675,1000000,0,0.568327,6.3,1997,Trey Parker
2639,0,0,0.56776,6.9,1997,Woody Allen
13929,0,0,0.559337,7.8,1997,Jan Pinkava
22073,30000000,0,0.551245,6.4,1997,Bill Duke
32643,0,0,0.542793,4.9,1997,Peyton Reed
12499,85000000,0,0.536259,5.1,1997,Ivan Reitman
14289,60000000,16000000,0.530544,5.0,1997,F¨¦lix Enr¨ªquez Alcal¨¢
9405,30000000,0,0.529974,4.3,1997,Tsui Hark
6283,38000000,122417389,0.512273,6.1,1997,Gore Verbinski
10217,5000000,3263585,0.511529,6.4,1997,Atom Egoyan
14903,0,0,0.507983,6.5,1997,Karl Geurs
9438,30000000,0,0.506241,4.3,1997,Stanley Tong
2895,5000000,0,0.498525,5.4,1997,Robert Duvall
2142,15000000,44862187,0.473762,6.5,1997,James Mangold
9311,35000000,0,0.471278,6.8,1997,Bille August
16052,20000000,60000000,0.46602,6.9,1997,Gregory Nava
6116,25000000,100000000,0.464907,5.2,1997,Bob Spiers
68924,18000000,8038061,0.463524,6.3,1997,Ang Lee
17100,0,0,0.459782,3.2,1997,Chris Thomson
20737,3000000,23144499,0.436806,5.3,1997,Charles Martin Smith
9611,0,29235353,0.431088,5.9,1997,David Mirkin
106035,0,0,0.427343,6.1,1997,Mick Garris
11676,25000000,0,0.426675,6.1,1997,Steve Oedekerk
24662,32000000,3566637,0.425112,7.1,1997,Mark Dindal
11210,0,0,0.419759,5.0,1997,Rod Hardy
9823,30000000,51376861,1.086558,3.9,1997,John R. Leonetti
39346,0,0,0.414756,5.4,1997,Sean McNamara
8860,55000000,31987563,0.447075,5.3,1997,Thomas Carter
18355,0,0,0.411899,6.8,1997,Christian Duguay
12489,0,0,0.408033,7.1,1997,Vondie Curtis-Hall
9092,0,0,0.402621,6.4,1997,Michael Cohn
10351,5000000,15738769,0.401471,5.4,1997,Robert Kurtzman
10371,35000000,31611225,0.362661,5.8,1997,Bryan Spicer
9407,48000000,0,0.396805,6.2,1997,Jon Avnet
6499,10000000,17979739,0.223994,4.6,1997,Shuki Levy
9622,0,0,0.38756,5.5,1997,Dennis Dugan
9449,29000000,0,0.386432,5.8,1997,Peter Hewitt
54113,0,273644,0.385596,6.2,1997,Richard Rich
9416,0,0,0.378662,6.1,1997,Brett Ratner
9414,20000000,13801755,0.37438,6.5,1997,Jon Amiel
34314,55000000,11466088,0.364359,5.3,1997,Robert Butler
19601,0,0,0.219814,6.3,1997,Sean Mathias
12238,0,0,0.352232,5.0,1997,Mark Pavia
14585,0,0,0.351183,6.1,1997,Neil LaBute
12145,0,9381260,0.340289,5.5,1997,Fred Schepisi
8854,16000000,1686429,0.345909,4.3,1997,Kenneth Johnson
17949,17000000,0,0.345481,5.3,1997,R. Paul Miller
35796,7000000,0,0.334678,6.8,1997,John Duigan
26689,0,0,0.334532,6.0,1997,Louis Morneau
9403,28000000,41230799,0.325869,6.6,1997,Betty Thomas
10668,0,0,0.319006,6.6,1997,Peter O'Fallon
17589,0,0,0.318336,5.8,1997,John Madden
22797,0,0,0.303573,6.5,1997,Neil Jordan
12628,12000000,4000000,0.05639,5.7,1997,Andy Wilson
17266,0,0,0.339896,6.5,1997,Andrei Konchalovsky
9413,19000000,44332015,0.285559,5.2,1997,Glenn Gordon Caron
50512,35000000,791830,0.2817,6.0,1997,Bernard Rose
18519,0,0,0.276694,5.6,1997,Sam Pillsbury
2058,0,34673095,0.274222,5.9,1997,Griffin Dunne
17894,16000000,0,0.272686,5.3,1997,Ken Kwapis
45153,0,0,0.269281,5.3,1997,Kasi Lemmons
16992,0,0,0.267436,6.8,1997,Jim Sheridan
26180,0,0,0.26468,5.4,1997,Marco Brambilla
34309,25000000,11838218,0.263311,6.0,1997,David Hogan
1811,0,27354,0.261797,5.9,1997,Gregg Araki
29193,0,0,0.25871,7.1,1997,David Mamet
18080,0,0,0.258583,5.6,1997,Martha Coolidge
21252,9000000,0,0.254744,6.4,1997,Gary Oldman
26103,0,0,0.254231,6.0,1997,Tom Karnowski
45609,0,0,0.251819,6.3,1997,Iain Softley
9956,0,0,0.249917,6.0,1997,Johnny Depp
8197,35000000,25105255,0.245162,6.4,1997,Clint Eastwood
12219,0,0,0.24382,7.5,1997,William Friedkin
1610,0,0,0.238058,6.0,1997,David Evans
17834,0,0,0.23585,5.8,1997,Michael Ritchie
9054,53000000,0,0.229634,5.2,1997,Christopher Cain
36807,0,0,0.225904,4.4,1997,Randall Miller
9406,22000000,26570463,0.223151,5.3,1997,Anthony Waller
11831,36000000,74000000,0.22136,6.6,1997,Steven Spielberg
14330,15000000,0,0.216137,5.5,1997,George Huang
31662,6000000,6330054,0.214637,5.0,1997,Paul Schrader
25624,30000000,13130349,0.212272,6.0,1997,John Singleton
330,73000000,229074524,0.21055,6.1,1997,Steven Spielberg
10871,37000000,6482195,0.206863,5.7,1997,Jeb Stuart
18423,0,7240837,0.118453,3.4,1997,Robert Townsend
21253,0,310724,0.195606,7.1,1997,Bruno Barreto
21915,0,20060051,0.192264,5.6,1997,Jeff Pollack
14398,0,5790448,0.179786,6.4,1997,Jim Kouf
38295,18000000,0,0.171007,5.1,1997,Nick Cassavetes
43274,0,0,0.17021,5.8,1997,D.J. MacHale
43629,0,0,0.168542,6.5,1997,Christopher Nolan
36797,16000000,0,0.276219,5.2,1997,Stuart Gillard
18415,1300000,0,0.287643,6.6,1997,Harmony Korine
39385,4000000,29456000,0.158203,6.4,1997,Thomas Gilou
42884,0,0,0.156333,5.2,1997,Robert Iscove
38225,0,0,0.15255,6.2,1997,William Dear
32332,0,0,0.066135,4.9,1997,Robert Downey Sr.
15800,0,0,0.148905,5.3,1997,Roger Nygard
14908,0,4529843,0.148761,4.7,1997,Bryan Spicer
17832,0,0,0.147816,5.7,1997,John Nicolella
82549,0,0,0.143658,5.5,1997,Melanie Mayron
37244,0,0,0.143585,5.7,1997,Andy Cadiff
12723,0,5926128,0.133487,6.5,1997,Pat O'Connor
14817,0,0,0.132178,5.2,1997,Brian Robbins
29461,0,0,0.076214,6.7,1997,"George Tillman, Jr."
13852,786675,861789,0.065672,7.0,1997,Rob Sitch
15321,0,0,0.064556,5.6,1997,Kevin Allen
37652,0,0,0.059172,5.6,1997,Alain Chabat
27318,0,0,0.041454,6.0,1997,Michael Cooney
44706,0,0,0.139139,6.1,1997,Didier Bourdon
37410,0,1334786,0.022145,6.9,1997,Hal Hartley
40413,0,0,0.077201,4.9,1997,Philippe Harel
109445,150000000,1274219009,6.112766,7.5,2013,Chris Buck
49047,105000000,716392705,5.242753,7.4,2013,Alfonso Cuar¨®n
76338,170000000,479765000,5.1119,6.8,2013,Alan Taylor
68721,200000000,1215439994,4.946136,6.9,2013,Shane Black
75656,75000000,117698894,4.942928,7.3,2013,Louis Leterrier
101299,130000000,847423452,4.921275,7.4,2013,Francis Lawrence
106646,100000000,392000694,4.877927,7.9,2013,Martin Scorsese
68726,180000000,407602906,4.705208,6.7,2013,Guillermo del Toro
75612,120000000,286168572,4.405923,6.3,2013,Joseph Kosinski
57158,250000000,958400000,4.310786,7.6,2013,Peter Jackson
49521,225000000,662845518,3.97246,6.5,2013,Zack Snyder
152601,23000000,47351251,3.951582,7.8,2013,Spike Jonze
93456,76000000,970761885,3.928789,7.0,2013,Pierre Coffin
54138,190000000,467365246,3.877342,7.4,2013,J.J. Abrams
76203,20000000,187000000,3.625529,7.9,2013,Steve McQueen
87421,38000000,98337295,3.518275,6.2,2013,David Twohy
138843,13000000,318000141,3.472358,7.4,2013,James Wan
64682,105000000,351040419,3.200427,7.2,2013,Baz Luhrmann
249397,0,2227167,3.006256,6.6,2013,Lars von Trier
68724,115000000,286140700,2.951594,6.5,2013,Neill Blomkamp
47964,92000000,304654182,2.815499,5.2,2013,John Moore
158015,3000000,89328627,2.811403,5.8,2013,James DeMonaco
62211,200000000,743559607,2.643496,7.0,2013,Dan Scanlon
72190,200000000,531865000,2.604638,6.7,2013,Marc Forster
116745,90000000,188133322,2.497001,7.0,2013,Ben Stiller
80274,110000000,125537191,2.476989,6.6,2013,Gavin Hood
138832,37000000,269994119,2.443357,6.9,2013,Rawson Marshall Thurber
136400,61000000,131940411,2.196946,6.6,2013,Baltasar Korm¨¢kur
122906,0,87100449,2.195536,7.7,2013,Richard Curtis
96721,38000000,90247624,2.119986,7.7,2013,Ron Howard
72559,130000000,371876278,2.109247,5.4,2013,Jon M. Chu
86829,11000000,32935319,2.070019,7.1,2013,Joel Coen
117263,70000000,161025640,2.063266,6.2,2013,Antoine Fuqua
76285,90000000,174578751,2.032753,5.9,2013,Thor Freudenthal
146233,46000000,122126687,2.032167,7.8,2013,Denis Villeneuve
107985,20000000,0,2.025335,6.6,2013,Edgar Wright
168672,40000000,251171807,2.024873,6.8,2013,David O. Russell
82654,35000000,116980662,1.999054,6.4,2013,Jonathan Levine
138697,6000000,0,1.932704,5.9,2013,Joseph Gordon-Levitt
60304,50000000,224803475,1.92107,5.7,2013,Tommy Wirkola
64686,175000000,150962475,1.91745,5.8,2013,Carl Rinsch
142061,3500000,0,1.905773,7.8,2013,Jay Oliva
123553,60000000,90565421,1.875017,6.2,2013,Harald Zwart
116711,100000000,268426634,1.874575,6.4,2013,Chris Wedge
193756,40000000,149295601,1.821423,7.4,2013,Peter Berg
258216,0,10285896,1.800356,6.7,2013,Lars von Trier
152532,5000000,55198285,1.765514,7.8,2013,Jean-Marc Vall¨¦e
49524,130000000,61648500,1.689869,5.3,2013,Robert Schwentke
146216,84000000,0,1.675461,6.3,2013,Dean Parisot
151960,50000000,219788712,1.653164,5.7,2013,Klay Hall
122081,5000000,31724284,1.626627,5.0,2013,Harmony Korine
174321,0,104810,1.624323,5.6,2013,Craig Zisk
158011,13000000,68572378,1.559076,6.6,2013,Brad Anderson
109428,17000000,97542952,1.526466,6.3,2013,Fede Alvarez
137093,28000000,134402450,1.496605,6.4,2013,Jon Turteltaub
112205,30000000,36894225,1.483329,6.1,2013,Luc Besson
91586,5000000,0,1.473406,6.5,2013,James Wan
203833,0,76586316,1.470189,7.3,2013,Brian Percival
97367,15000000,35485608,1.454579,6.7,2013,Derek Cianfrance
109418,80000000,246984278,1.447973,5.9,2013,Dennis Dugan
109439,103000000,362000072,1.439458,6.0,2013,Todd Phillips
49519,135000000,585178928,1.432796,6.8,2013,Kirk De Micco
204082,22000000,43058898,1.419386,6.4,2013,Gary Fleder
107846,50000000,122915111,1.41459,6.7,2013,Mikael H?fstr?m
133805,30000000,82394288,1.412233,5.8,2013,Kimberly Peirce
109424,55000000,95000000,1.40572,7.7,2013,Paul Greengrass
109091,25000000,71009334,1.388168,4.9,2013,Ridley Scott
117251,150000000,205366737,1.375772,6.4,2013,Roland Emmerich
198277,8000000,63464861,1.366699,7.2,2013,John Carney
87567,35000000,21819348,1.363563,5.6,2013,Justin Zackham
209189,12000000,1456675,1.358934,5.6,2013,Daniel Schechter
169813,0,1600000,1.333929,7.8,2013,Destin Cretton
81005,195000000,197687603,1.3317,5.5,2013,Bryan Singer
146238,30000000,62616646,1.321896,5.5,2013,Brad Furman
70074,55000000,9489829,1.319947,5.2,2013,Walter Hill
212716,11000000,7847000,1.316881,6.7,2013,Michael Dowse
146239,26000000,51164106,1.30454,6.1,2013,Ken Scott
109414,32000000,126041322,1.302011,6.2,2013,Seth Rogen
208134,15000000,151831537,1.291008,6.1,2013,Jeff Tremaine
119283,35000000,46216641,1.290891,5.6,2013,Taylor Hackford
82700,130000000,243843127,1.28446,5.1,2013,M. Night Shyamalan
152603,7000000,0,1.279078,7.2,2013,Jim Jarmusch
136795,43000000,158674180,1.275381,6.6,2013,Paul Feig
140823,35000000,112544580,1.261132,7.3,2013,John Lee Hancock
59859,28000000,29000000,1.251506,6.3,2013,Jeff Wadlow
157547,5000000,44030246,1.227417,6.2,2013,Mike Flanagan
57201,255000000,89289910,1.21451,6.0,2013,Gore Verbinski
82682,60000000,105200903,1.212556,6.1,2013,Ruben Fleischer
109431,35000000,173965010,1.200825,5.6,2013,Seth Gordon
76640,30000000,0,1.191537,5.7,2013,Kim Jee-woon
86825,12000000,12077441,1.188033,6.3,2013,Chan-wook Park
157370,1030064,0,1.138355,6.7,2013,John Krokidas
152747,9000000,6108720,1.134425,6.5,2013,J.C. Chandor
76617,20000000,47241945,1.120621,5.4,2013,John Luessenhop
157386,2500000,6854611,1.116296,6.8,2013,James Ponsoldt
68727,20000000,24261569,1.114792,6.4,2013,Danny Boyle
109443,50000000,173649015,1.108437,6.0,2013,Adam McKay
238302,7500000,0,1.099023,5.2,2013,Leon Joosen
68728,200000000,491868548,1.094958,5.6,2013,Sam Raimi
77950,135000000,282570682,1.089268,6.1,2013,David Soren
136418,20000000,8352885,1.078745,5.7,2013,Steven Knight
134374,25000000,86175291,1.07557,6.1,2013,Michael Bay
167032,0,0,1.072862,5.4,2013,Don Mancini
146223,0,5750401,1.06823,5.7,2013,John Crowley
72710,44000000,63327201,1.06549,6.0,2013,Andrew Niccol
87516,30000000,4861022,1.064357,6.0,2013,Spike Lee
130150,18000000,20275812,1.055997,6.6,2013,Jason Reitman
132232,15000000,146497771,1.054366,6.0,2013,Andy Muschietti
178809,16000000,0,1.049952,5.2,2013,Jeff Renfroe
169881,32000000,57284237,1.047604,7.2,2013,Philipp St?lzl
144340,13000000,18000000,1.047374,5.4,2013,Paul Weitz
251783,0,0,1.03439,4.3,2013,Zalman King
132363,25000000,115922175,1.031715,7.2,2013,Lee Daniels
87818,6000000,32438988,1.020237,4.4,2013,Steven Brill
107811,13000000,48065672,1.010837,5.7,2013,Scott Moore
68179,40000000,74597643,1.002527,5.8,2013,Callan Brunker
64807,40000000,44907260,0.983805,6.0,2013,Peter Segal
205601,10900000,16505460,0.976612,7.1,2013,Amma Asante
230222,0,0,0.971052,5.5,2013,Reinhard Klooss
106747,12000000,15008161,0.968034,5.2,2013,Robert Rodriguez
112949,28000000,97594140,0.96795,6.8,2013,Lasse Hallstr?m
174772,125687,0,0.964707,6.1,2013,Sebasti¨¢n Cordero
168676,0,0,0.942674,5.3,2013,Don Michael Paul
209403,9500000,7800000,0.941711,6.2,2013,Jason Bateman
96936,15000000,19145732,0.939402,5.3,2013,Sofia Coppola
169209,11000000,3639345,0.937954,5.0,2013,Dito Montiel
119675,23000000,15600000,0.934716,6.6,2013,Steven Soderbergh
109451,78000000,248384621,0.932599,6.4,2013,Cody Cameron
185567,16000000,0,0.926614,6.8,2013,J¨¦r?me Salle
160588,18000000,97505481,0.92639,6.9,2013,Woody Allen
192145,28000000,1021398,0.921438,5.6,2013,Paul Haggis
190847,0,0,0.916811,5.1,2013,Ruairi Robinson
180948,0,0,0.904664,5.1,2013,Mukunda Michael Dewil
150117,0,28234657,0.902702,5.4,2013,Dan Mazer
139038,2500000,60141683,0.892455,5.5,2013,Michael Tiddes
77987,4800000,10337387,0.890458,5.3,2013,Nicolas Winding Refn
109421,30000000,63372757,0.886993,6.3,2013,Steven Soderbergh
210047,0,16971,0.879731,5.6,2013,Tze Chun
209244,0,0,0.878843,4.9,2013,Matthew Weiner
152742,13500000,19255873,0.873688,7.7,2013,Giuseppe Tornatore
124459,30000000,27437881,0.869067,5.2,2013,Don Scardino
103731,10000000,21587700,0.864697,6.9,2013,Jeff Nichols
227700,0,0,0.863341,6.5,2013,Jorge Dorado
253279,7000000,0,0.861368,5.7,2013,Karen Moncrieff
111190,16000000,318982,0.860381,6.2,2013,Anne Fontaine
127560,18000000,22309223,0.859276,6.6,2013,Jonathan Teplitzky
98357,56000000,19701164,0.844466,5.7,2013,Allen Hughes
172533,0,343341,0.835456,6.1,2013,Joe Swanberg
174675,0,0,0.8323,5.7,2013,Caradog W. James
215881,0,0,0.831703,6.0,2013,Catherine Hardwicke
77951,80000000,126546518,0.816581,5.0,2013,Neil Nightingale
229407,0,0,0.813456,7.8,2013,Yarrow Cheney
179826,27000000,0,0.805517,6.6,2013,Stephen Sommers
123109,2900000,74918,0.799645,5.3,2013,Ry?hei Kitamura
93828,8500000,9747,0.794369,5.5,2013,Eran Creevy
109491,60000000,60052138,0.787443,5.5,2013,Richard LaGravenese
199373,27220000,5496951,0.784571,6.2,2013,Scott Walker
77931,105000000,347434178,0.782462,5.5,2013,Raja Gosnell
152599,16000000,5867686,0.779448,6.0,2013,James Gray
109410,40000000,95020213,0.774149,6.8,2013,Brian Helgeland
77805,10000000,1585582,0.765495,6.0,2013,Rob Epstein
174311,0,0,0.759606,5.2,2013,Phil Morrison
147773,4600000,23198652,0.752327,7.1,2013,Jim Rash
162903,28000000,8555008,0.751379,5.6,2013,Bill Condon
227707,25000000,6399,0.74452,5.2,2013,Jonathan Newman
190955,25500000,2415472,0.744185,5.8,2013,Guillaume Canet
76170,120000000,415440673,0.734349,6.4,2013,James Mangold
134411,35000000,42930462,0.733975,5.7,2013,Ric Roman Waugh
175574,55000000,110000000,0.732485,5.8,2013,Jimmy Hayward
129670,12000000,17654912,0.724877,7.3,2013,Alexander Payne
149509,0,0,0.72458,6.2,2013,Alexandre Aja
4258,20000000,78378744,0.723277,4.6,2013,Malcolm D. Lee
214030,0,2681345,0.72282,5.8,2013,John Turturro
209247,0,64065,0.721548,6.1,2013,Jonathan Sobol
100542,15600000,0,0.718403,4.5,2013,Yusry Abdul Halim
220289,0,102617,0.71023,7.1,2013,James Ward Byrkit
76544,25000000,2054941,0.707968,5.6,2013,Keanu Reeves
175528,8500000,22456509,0.707197,5.8,2013,David E. Talbert
192134,0,523511,0.703657,5.9,2013,Richard Shepard
133790,0,0,0.698299,6.1,2013,Greg Mottola
77234,10000000,0,0.696108,5.2,2013,Kasper Barfoed
152737,25000000,74188937,0.687654,6.8,2013,John Wells
121986,0,4069826,0.677303,7.1,2013,Noah Baumbach
216541,0,0,0.675678,3.3,2013,Giorgio Serafini
210908,0,0,0.674516,5.0,2013,Lucky McKee
209249,0,0,0.67143,5.7,2013,Joel Hopkins
159117,0,21833,0.668508,5.7,2013,Simon Barrett
214075,0,3346257,0.662026,6.6,2013,Fred Schepisi
91745,0,1162635,0.661618,6.5,2013,Carlo Carlei
313106,0,0,0.661187,8.0,2013,Nick Hurran
85889,5000000,0,0.660633,6.6,2013,Jon S. Baird
210024,0,0,0.646924,7.4,2013,Terry McDonough
41602,0,11650,0.643654,6.5,2013,Fredrik Bond
132344,3000000,11176469,0.639506,7.1,2013,Richard Linklater
156700,0,0,0.635352,7.1,2013,Jordan Vogt-Roberts
115283,0,175705,0.62691,5.5,2013,Stu Zicherman
227348,5000000,86362372,0.625753,5.3,2013,Christopher B. Landon
227094,0,0,0.621046,6.1,2013,Manuel Carballo
166271,0,0,0.610322,5.8,2013,Vincenzo Natali
166822,0,0,0.610073,4.7,2013,Mike Mendez
108726,0,0,0.607881,5.5,2013,Chandran Rutnam
199591,0,0,0.604804,5.8,2013,Joseph Ruben
115782,12000000,35931410,0.598453,6.0,2013,Joshua Michael Stern
145135,3500000,25174316,0.596009,6.0,2013,Scott Stewart
157360,1000000,2963902,0.592819,6.4,2013,Lake Bell
230896,0,0,0.590772,5.7,2013,Eric Radomski
115348,35000000,13785015,0.58119,5.6,2013,Robert Luketic
209504,0,0,0.580402,5.6,2013,Henry Saine
182873,0,0,0.574723,5.2,2013,James Nunn
77663,0,39881,0.573206,5.2,2013,Mark Steven Johnson
50275,0,34664,0.572994,6.7,2013,Simon Klose
160139,7700000,0,0.568314,6.4,2013,Bille August
172226,0,0,0.565529,5.3,2013,Charlie Stratton
184125,0,0,0.564287,5.6,2013,Uwe Boll
80920,5000000,1189612,0.5641,4.8,2013,Philippe Caland
207768,0,809,0.557155,5.9,2013,Steven R. Monroe
172803,4000000,0,0.555474,6.4,2013,Eric Heisserer
198210,0,0,0.551491,5.5,2013,Olatunde Osunsanmi
157354,0,17385830,0.550559,7.2,2013,Ryan Coogler
229408,0,0,0.547299,7.4,2013,Eric Favela
152792,15000000,0,0.546177,5.6,2013,Atom Egoyan
209361,0,10900434,0.544291,6.1,2013,David Frankel
164457,22000000,15400000,0.54416,6.4,2013,Scott Cooper
129139,1500000,3566225,0.53635,5.6,2013,Maggie Carey
202575,34000000,0,0.530366,6.3,2013,Ben Stassen
149910,0,0,0.523153,6.3,2013,Robert Vince
201749,8200000,0,0.523119,6.7,2013,Sandra Nettelbeck
229182,0,0,0.522436,5.8,2013,John McNaughton
82992,160000000,788679850,0.522347,6.6,2013,Justin Lin
172897,0,0,0.520694,5.1,2013,Daisy von Scherler Mayer
215962,600000,0,0.517151,5.0,2013,John Butler
174682,0,0,0.515286,5.0,2013,Josh C. Waller
156708,0,0,0.512422,6.0,2013,Jill Soloway
158884,100000,0,0.509519,4.3,2013,Hannah Fidell
109417,20000000,16549477,0.506169,5.9,2013,Benson Lee
172520,0,0,0.50375,6.7,2013,Vincent Grashaw
157115,0,0,0.489972,5.2,2013,Chad Crawford Kinkle
215830,0,0,0.489233,5.8,2013,Gonzalo L¨®pez-Gallego
70706,0,0,0.481309,5.7,2013,Naomi Foner Gyllenhaal
145197,100000,444098,0.476673,6.5,2013,Shane Carruth
102362,0,18074539,0.475987,5.7,2013,Niels Arden Oplev
157058,0,0,0.473599,2.6,2013,Craig Moss
78383,0,10000000,0.472278,4.7,2013,Douglas Aarniokoski
174343,0,0,0.470645,5.6,2013,Clark Gregg
110552,0,3302463,0.470299,5.1,2013,Prachya Pinkaew
201676,0,0,0.470131,7.4,2013,Jayson Thiessen
218329,0,0,0.469146,4.3,2013,Damian Lee
192538,0,641,0.466871,4.3,2013,Farren Blackburn
174341,0,6420,0.466719,5.6,2013,Neil LaBute
183011,3500000,0,0.465414,7.2,2013,Jay Oliva
188538,0,0,0.461225,7.0,2013,Jeff Bleckner
172391,20000000,27187375,0.457857,5.8,2013,Anthony Silverston
160768,10000000,30283,0.457768,4.6,2013,Arnaud Desplechin
207021,0,0,0.456118,6.7,2013,Vlad Yudin
159932,0,18642,0.451575,5.5,2013,David M. Rosenthal
248688,2000000,0,0.447049,5.7,2013,Emilio Arag¨®n
174188,0,0,0.443555,4.7,2013,Paul Middleditch
175541,17500000,7018189,0.442256,6.2,2013,Kasi Lemmons
235093,0,0,0.440909,5.5,2013,Nelson McCormick
156965,0,0,0.438324,5.2,2013,Stacie Passon
252360,3500000,0,0.434924,3.0,2013,Uwe Boll
206419,0,0,0.433857,4.9,2013,Robert Kirbyson
174316,0,4187,0.433434,5.3,2013,Kat Coiro
211387,0,0,0.431837,7.5,2013,Louis D'Esposito
214091,0,0,0.431747,5.8,2013,Richard Glatzer
220286,0,0,0.431581,5.6,2013,Eugenio Mira
204435,6218100,0,0.427654,6.2,2013,Rakesh Roshan
205321,1000000,0,0.422934,3.9,2013,Anthony C. Ferrante
159128,0,81381,0.422826,5.5,2013,Jim Mickle
176339,0,0,0.422634,5.9,2013,Phillip Noyce
210041,0,0,0.422443,6.8,2013,Spike Lee
111473,0,1234254,0.420185,5.9,2013,Ralph Fiennes
159014,1000000,0,0.507866,7.3,2013,Morgan Neville
224815,0,0,0.417739,4.3,2013,Devin McGinn
151933,5200000,0,0.413748,4.7,2013,Roel Rein¨¦
