id,budget,revenue,popularity,vote_average,release_year,cast
2758,0,48919043,1.132123,6.3,1993,Anjelica Huston
9350,70000000,255000211,1.041911,6.1,1993,John Lithgow
867,40000000,116300000,1.038971,4.7,1993,William Baldwin
1499,21,42,1.024955,5.2,1993,Stuart Wilson
11101,0,0,1.023326,6.6,1993,Thomas Kretschmann
864,14000000,154864401,0.980554,6.8,1993,Doug E. Doug
858,21000000,227799884,0.940335,6.4,1993,Meg Ryan
11969,25000000,56505065,0.926373,7.3,1993,Val Kilmer
4104,0,23202734,0.913982,6.8,1993,Mary Stuart Masterson
9024,30000000,11146270,0.892862,5.4,1993,Gabrielle Anwar
6075,30000000,36516012,0.885824,7.4,1993,Sean Penn
9255,25000000,133752825,0.873616,6.1,1993,Lloyd Bridges
319,12500000,12281551,0.853733,7.3,1993,Patricia Arquette
9607,42000000,20844907,0.834235,4.0,1993,John Leguizamo
6279,38000000,57319029,0.830934,5.8,1993,Kathy Najimy
6,0,12136938,0.815631,6.4,1993,Cuba Gooding Jr.
9944,45000000,195268056,0.796639,6.2,1993,Denzel Washington
10057,30000000,53898845,0.794564,5.9,1993,Kiefer Sutherland
5550,22000000,10696210,0.789429,4.2,1993,Nancy Allen
1587,11000000,30000000,0.787932,7.4,1993,Leonardo DiCaprio
12139,35000000,117270765,0.787414,5.8,1993,Mason Gamble
10909,9000000,2395231,0.76151,6.3,1993,David Duchovny
1607,22000000,17287898,0.756988,7.2,1993,Chazz Palminteri
10440,13500000,11285588,0.755398,6.9,1993,Diane Keaton
37094,25000000,40903593,0.750847,7.0,1993,Robert Duvall
11528,0,32416586,0.750456,7.1,1993,Mike Vitar
37233,42000000,270248367,0.743875,6.5,1993,Jeanne Tripplehorn
10349,15000000,10611160,0.743063,4.9,1993,Amy Madigan
10413,0,0,0.711412,5.6,1993,Rosanna Arquette
10439,28000000,39514713,0.710505,6.1,1993,Sarah Jessica Parker
10498,0,0,0.707901,6.3,1993,Gabriel Byrne
7984,13000000,65796862,0.683387,7.4,1993,Emma Thompson
4722,13000000,428868,0.682903,5.5,1993,Terry Kinney
1634,20000000,153698625,0.666908,5.9,1993,Lori Petty
10433,0,11081586,0.665973,5.3,1993,Uma Thurman
13203,0,36448200,0.657479,5.9,1993,Carla Gugino
1644,0,0,0.653566,5.9,1993,Jeff Bridges
26127,0,0,0.64204,5.3,1993,Kristian Alfonso
8092,0,4104962,0.639453,6.7,1993,Leonardo DiCaprio
11074,30,0,0.636582,5.3,1993,Sarah Jessica Parker
713,7000000,116700000,0.634017,6.8,1993,Harvey Keitel
35588,35000000,18635620,0.625238,6.1,1993,Wes Studi
9702,35000000,0,0.62502,7.7,1993,Jesse Borrego
6878,0,0,0.624363,6.6,1993,Sally Field
11971,8000000,0,0.613094,6.9,1993,Richard Briers
9272,17000000,44456478,0.611772,6.2,1993,Elijah Wood
8873,0,47965000,0.602268,5.7,1993,Dana Carvey
2019,18000000,74189677,0.595221,5.9,1993,Arnold Vosloo
1245,11500000,23237911,0.574693,7.1,1993,Emma Thompson
14919,6000000,5617391,0.565312,7.2,1993,Dana Delany
10436,34000000,32255440,0.56486,6.7,1993,Michelle Pfeiffer
108,0,0,0.563653,7.5,1993,Beno?t R¨¦gent
7007,0,0,0.559697,5.8,1993,Wesley Snipes
10443,0,0,0.546652,6.5,1993,Isabella Rossellini
9409,0,0,0.538484,4.9,1993,Emilio Estevez
11566,0,63000000,0.523397,6.2,1993,Sigourney Weaver
10657,0,0,0.521073,6.0,1993,Ed Harris
7305,32000000,36733909,0.519349,6.7,1993,Vincent Spano
2246,0,46405336,0.510932,6.0,1993,Nicole Kidman
9545,0,18994653,0.504682,6.1,1993,Billy Zane
10285,3000000,15,0.504169,3.9,1993,John D. LeMay
1049,0,140081992,0.502196,5.9,1993,Richard Gere
11520,0,0,0.497622,6.4,1993,Walter Matthau
9644,8,27,0.490013,5.5,1993,Samuel L. Jackson
11982,0,0,0.48588,4.8,1993,Kirstie Alley
14534,12000000,22750363,0.485211,7.2,1993,Jon Favreau
10445,22000000,0,0.483156,6.8,1993,Debra Winger
20339,0,3200000,0.483052,3.4,1993,Rick Moranis
9612,0,0,0.480183,4.8,1993,Dan Aykroyd
10438,15000000,118243066,0.475609,5.0,1993,Bonnie Hunt
10655,0,25000000,0.467083,6.4,1993,Tom Berenger
695,0,6110979,0.455445,5.9,1993,Andie MacDowell
10442,20000000,11585483,0.453557,6.2,1993,Nancy Travis
2259,25000000,6,0.450208,6.7,1993,Glenn Close
12519,0,7770731,0.449066,5.4,1993,Tara Fitzgerald
8494,0,0,0.448437,5.2,1993,Jonathan Silverman
21450,0,0,0.433773,6.8,1993,Lesley Sharp
10942,0,0,0.41174,6.6,1993,Tamlyn Tomita
4478,38000000,266614059,0.410092,5.6,1993,Demi Moore
11044,19000000,0,0.409135,7.1,1993,Jerry Lewis
2088,10000000,0,0.406511,5.6,1993,Lena Olin
9516,3500000,27900000,0.397807,7.1,1993,Larenz Tate
25610,12,0,0.396185,4.9,1993,Marg Helgenberger
2149,30000000,13273595,0.394817,4.4,1993,Willem Dafoe
41659,0,27484464,0.38774,5.9,1993,Nicole Kidman
31642,33000000,0,0.38106,6.5,1993,Robert John Burke
70133,0,0,0.323442,4.5,1993,Brian Cox
10502,0,24760338,0.375887,5.7,1993,Nick Stahl
12187,0,16589540,0.375771,6.2,1993,Charles Grodin
10427,8000000,2000000,0.374068,6.1,1993,Dennis Hopper
15765,0,0,0.175159,7.3,1993,Laurence Fishburne
23210,0,0,0.362595,6.3,1993,Donald Sutherland
31000,0,0,0.39242,4.8,1993,Michael Lerner
11811,900000,8556940,0.134756,5.5,1993,Jennifer Aniston
31578,0,0,0.238862,5.3,1993,Robert Carradine
21845,0,53579269,0.339873,5.8,1993,Colombe Jacobsen-Derstine
26141,0,0,0.337421,5.4,1993,Sherilyn Fenn
46828,25000000,2438031,0.336871,4.0,1993,Herbert Lom
14135,750000,0,0.333014,7.1,1993,Ralph Cotterill
2887,0,0,0.327666,4.4,1993,Alan Alda
11236,0,0,0.542485,7.0,1993,Heydon Prowse
1689,35000000,4858139,0.321865,5.8,1993,Bridget Fonda
507,1500000,418961,0.320607,5.8,1993,Julie Delpy
2625,0,0,0.32051,5.5,1993,Lena Olin
8291,14000000,27515786,0.313792,6.8,1993,Tupac Shakur
51980,0,0,0.299195,6.3,1993,G¨¦rard Depardieu
25389,0,9532895,0.29896,6.0,1993,Cathy Moriarty
14291,0,7266383,0.297843,7.2,1993,Joe Mantegna
34444,8000000,0,0.293473,4.5,1993,Lorraine Bracco
1413,0,1499795,0.288407,6.4,1993,John Lone
25748,900000,6980986,0.286492,4.7,1993,Paul Scherrer
10419,0,5632086,0.285641,7.1,1993,Christian Bale
17796,0,0,0.284435,5.3,1993,William Sadler
18133,0,23042200,0.279635,5.9,1993,Halle Berry
19931,11000000,32861136,0.269327,6.8,1993,Lauren Tom
12121,22000000,0,0.268507,5.6,1993,Ted Danson
11041,0,0,0.262971,5.3,1993,Diedrich Bader
12574,0,0,0.261518,5.1,1993,Norman D. Golden II
26333,0,18899204,0.256768,5.9,1993,Marisa Tomei
24126,0,0,0.512054,5.4,1993,Chris Young
33408,6000000,13609396,0.240771,5.9,1993,Alicia Silverstone
15613,19885552,19724334,0.23906,6.4,1993,Robert Patrick
18890,0,9317021,0.231644,5.7,1993,Jay Leno
34024,0,0,0.246803,5.4,1993,Jeroen Krabb¨¦
25684,0,0,0.230512,4.2,1993,Lee Reyes
57789,0,0,0.226302,6.1,1993,Ashley Olsen
11655,0,0,0.225616,5.9,1993,Ron Perlman
17811,0,2967668,0.211198,6.1,1993,Michelle Reis
16437,5000000,0,0.210436,3.5,1993,Angelina Jolie
11198,0,0,0.209795,6.6,1993,Joey Wong
15797,6000000,3283371,0.207999,6.7,1993,Geoffrey Lewis
65137,0,3418141,0.200168,5.9,1993,Halle Berry
18857,0,194720,0.197668,6.5,1993,Kent Cheng
12661,0,12416686,0.191825,5.8,1993,Dennis Quaid
41759,6000000,12974636,0.191721,5.5,1993,Lance Henriksen
18215,0,1796389,0.190206,4.6,1993,Sherilyn Fenn
17653,0,3956913,0.181982,7.1,1993,Josephine Siao
27804,14000000,0,0.181726,5.8,1993,Samantha Mathis
13063,125000,0,0.181665,6.7,1993,Dian Bachar
33539,0,6574896,0.174646,6.1,1993,Ben Vereen
34098,2000000,0,0.168519,5.2,1993,Seth Green
32998,0,0,0.246549,4.8,1993,Bruce Payne
27885,0,0,0.152064,6.4,1993,Nicole Eggert
11244,30,0,0.151355,4.8,1993,Marla Gibbs
10423,14000000,63513743,0.140785,6.9,1993,Lauren Holly
12664,0,0,0.132556,5.6,1993,Tina Kellegher
19371,0,0,0.13078,5.2,1993,David Johansen
28260,2000000,54207,0.128982,5.6,1993,J. Trevor Edmond
22213,0,0,0.271575,4.7,1993,Dennis Hopper
18773,0,0,0.126597,5.5,1993,George Newbern
34723,0,0,0.09373,6.6,1993,Courtney B. Vance
11143,0,0,0.265865,7.0,1993,Michelle Yeoh
225804,0,0,0.118854,7.5,1993,Tim Burton
31503,0,0,0.116288,4.8,1993,Traci Lind
2047,0,0,0.27659,5.6,1993,Val Kilmer
23470,0,4916135,0.418515,5.3,1993,"Ernie Reyes, Jr."
18731,0,0,0.093323,5.3,1993,Sharla Cheung Man
9261,1000000,6933459,0.276654,6.8,1993,Sihung Lung
1479,68000,0,0.085248,6.3,1993,Alice Levitt
25466,0,0,0.085043,5.6,1993,Alex Angulo
15278,0,17953778,0.03797,6.5,1993,Allen Payne
17803,0,0,0.143989,5.9,1993,Helen Slater
26672,0,0,0.014992,6.3,1993,Anthony Quayle
9325,4000000,205843612,2.550704,7.0,1967,Sebastian Cabot
37247,3000000,104397102,2.22723,7.5,1967,Dustin Hoffman
12208,12000000,41744718,1.975304,5.4,1967,Peter Sellers
667,9500000,111584787,1.554808,6.2,1967,Akiko Wakabayashi
475,2500000,50700000,1.022408,7.6,1967,Faye Dunaway
649,0,0,0.734072,6.9,1967,Michel Piccoli
903,3000000,16217773,0.678719,7.2,1967,George Kennedy
11206,4000000,11000000,0.586061,7.5,1967,Alan Arkin
3053,0,0,0.564781,6.7,1967,Roman Polanski
30197,947000,0,0.527322,6.8,1967,Zero Mostel
4889,0,0,0.502062,4.6,1967,Fran?oise Dorl¨¦ac
1654,25000000,45300000,0.485288,7.2,1967,Ernest Borgnine
10633,2000000,27379978,0.428652,7.0,1967,Rod Steiger
42700,0,0,0.438314,6.1,1967,Omar Sharif
25934,640000,0,0.214587,7.2,1967,Lulu
1879,4000000,56666667,0.321935,7.4,1967,Sidney Poitier
26912,0,0,0.311525,5.3,1967,Andrew Keir
18900,3500000,0,0.2771,6.9,1967,Scott Wilson
25560,0,0,0.247575,5.2,1967,Richard Burton
5064,0,0,0.201545,5.9,1967,Kenneth Williams
16081,18000000,9000000,0.241283,5.1,1967,Samantha Eggar
27945,0,0,0.239833,6.5,1967,Fredric March
3055,5000000,50000000,0.213291,6.2,1967,Patty Duke
17887,0,0,0.197331,6.9,1967,Jane Fonda
5767,0,0,0.161576,6.7,1967,Albert Finney
26039,0,0,0.337261,6.7,1967,Angie Dickinson
27277,0,6000000,0.139647,6.3,1967,Kirk Douglas
2984,3500000,2000000,0.114342,5.4,1967,Sophia Loren
34038,0,0,0.114034,5.8,1967,Paul McCartney
28504,65000,0,0.109398,6.3,1967,Carol Ohmart
18627,0,0,0.154786,5.7,1967,Akira Kubo
18209,0,0,0.225687,5.7,1967,Dudley Moore
135,0,0,0.095101,6.9,1967,Albert Grossman
24816,0,0,0.094057,5.5,1967,Matthew Garber
32489,0,0,0.093993,5.5,1967,James Fox
3104,0,0,0.174153,5.4,1967,Susan Denberg
42694,0,0,0.054863,5.3,1967,Harvey Keitel
24568,0,0,0.054432,5.5,1967,Kenneth Williams
24130,0,0,0.034181,5.5,1967,Lee J. Cobb
657,2500000,78898765,2.508235,6.7,1963,Daniela Bianchi
9078,0,0,2.18041,6.7,1963,Karl Swenson
571,2500000,11403529,1.139321,7.0,1963,Rod Taylor
4808,4000000,13474588,0.920094,7.5,1963,Audrey Hepburn
6166,0,0,0.907078,6.3,1963,May Warden
8095,31115000,57750000,0.804533,6.3,1963,Richard Burton
11576,9400000,0,0.78112,6.5,1963,Milton Berle
936,0,10878107,0.704895,6.8,1963,Peter Sellers
5925,4000000,5000000,0.664326,7.5,1963,James Garner
11772,0,0,0.628166,6.7,1963,Claire Bloom
9960,0,0,0.50154,6.4,1963,Tom Chapin
2690,0,0,0.479771,6.8,1963,Shirley MacLaine
751,0,0,0.62852,5.4,1963,Stringer Davis
21143,750000,0,0.334587,6.0,1963,Nicole Maurey
24748,0,0,0.3104,7.0,1963,Melvyn Douglas
5769,1000000,0,0.250451,5.4,1963,Susannah York
29056,0,0,0.249429,5.9,1963,Peter Lorre
15875,0,0,0.215025,6.0,1963,Lee Marvin
25504,0,0,0.209065,5.9,1963,Constance Towers
27759,17000000,10000000,0.207161,5.6,1963,Ava Gardner
31655,0,0,0.203675,5.0,1963,Jack Nicholson
2593,0,0,0.201754,7.3,1963,L¨¦na Skerla
18331,0,0,0.198774,6.7,1963,Stella Stevens
18774,0,0,0.188442,5.8,1963,Rachel Roberts
15263,0,0,0.183514,5.7,1963,Maureen O'Hara
11533,1000000,0,0.178713,6.8,1963,Nancy Kovack
32569,0,0,0.601084,6.3,1963,Diana Van der Vlis
26535,0,0,0.144419,6.0,1963,Wilfred Pickles
30137,0,0,0.142055,6.1,1963,Debra Paget
42987,0,0,0.12157,6.2,1963,Sarah Miles
38805,0,0,0.115164,5.0,1963,Lilia Skala
4025,0,0,0.094935,6.5,1963,Edward G. Robinson
39222,0,0,0.048376,6.7,1963,Noel Willman
27636,66500,0,0.045417,6.7,1963,Christopher Lee
679,18500000,131060248,2.485419,7.6,1986,Carrie Henn
8009,16000000,5900000,1.528427,6.5,1986,Roxanne Hart
792,6000000,138530565,1.522478,7.3,1986,Charlie Sheen
744,15000000,356830601,1.469796,6.6,1986,Kelly McGillis
9377,6000000,70136369,1.36519,7.3,1986,Alan Ruck
235,8000000,52287000,1.349043,7.5,1986,River Phoenix
9318,0,0,1.346332,6.6,1986,Graham Bushnell
4978,0,84542002,1.251215,6.6,1986,Dom DeLuise
9426,15000000,60629159,1.161643,6.9,1986,Geena Davis
10068,17000000,6735922,1.161139,5.9,1986,Kim Basinger
9994,14000000,82424789,1.136303,6.7,1986,Val Bettin
11483,40000000,1641825,1.045604,6.2,1986,Cris Campion
9710,0,0,1.004166,4.4,1986,Sharon Stone
2605,0,40697761,0.995618,6.3,1986,Steve Guttenberg
793,6000000,8551228,0.994488,7.3,1986,Kyle MacLachlan
168,24000000,133000000,0.971594,6.6,1986,Leonard Nimoy
10658,37000000,37962774,0.969383,4.9,1986,Jeffrey Jones
6978,25000000,11000000,0.960984,6.7,1986,Kim Cattrall
11873,13800000,52293982,0.91418,6.5,1986,Tom Cruise
192,20000000,77200000,0.889306,7.0,1986,Christian Slater
13597,25000000,12729917,0.828455,6.9,1986,Jennifer Connelly
9874,0,49042224,0.802539,5.5,1986,Brigitte Nielsen
9542,0,5844868,0.799534,6.6,1986,Rutger Hauer
8856,113,115103979,0.772494,5.8,1986,Pat Morita
10122,0,18564613,0.759795,6.7,1986,Paul Reubens
8388,25000000,0,0.731945,6.3,1986,Steve Martin
2099,8500000,16209459,0.719299,5.7,1986,Kathryn Harrold
9671,5000000,328203506,0.680643,6.2,1986,Linda Kozlowski
10015,15000000,42724017,0.669137,6.5,1986,Marsha Mason
10136,25000000,79817939,0.642842,5.4,1986,Charles Dance
12151,0,71624879,0.605767,6.3,1986,Bette Midler
11133,19000000,40996665,0.582226,5.6,1986,JoBeth Williams
10466,10000000,54999651,0.566943,6.4,1986,Shelley Long
10776,25000000,38748395,0.557155,6.4,1986,Ellen Greene
29968,0,0,0.551745,5.6,1986,Jackie Gleason
11416,24500000,17218023,0.546365,6.8,1986,Jeremy Irons
5693,9000000,28607524,0.544757,6.7,1986,Barbara Hershey
10225,3000000,19472057,0.541302,5.5,1986,Jennifer Cooke
11120,0,14302779,0.532252,6.1,1986,Helen Mirren
14510,4500000,1261000,0.524096,5.8,1986,Barbara Crampton
12721,0,4662137,0.523347,6.2,1986,Jean-Claude Van Damme
12118,0,43579163,0.523108,5.4,1986,Bubba Smith
3980,2000000,13167232,0.516685,5.7,1986,M. Emmet Walsh
11522,0,40471663,0.515686,6.6,1986,Jon Cryer
14924,4000000,2826523,0.506902,6.6,1986,Chloe Webb
15392,0,5738952,0.502047,6.7,1986,Joe Seneca
40342,1500000,0,0.484711,5.4,1986,Nancy Brilli
5143,6400000,40084041,0.476819,7.3,1986,Michael Caine
12278,0,0,0.464307,5.4,1986,Rae Dawn Chong
31947,10000000,4711220,0.461807,3.5,1986,Brian Kerwin
6106,4500000,0,0.459005,6.3,1986,Jim Belushi
1857,0,5706456,0.438751,7.2,1986,Peter Cullen
10945,0,0,0.438164,5.3,1986,Stephen Collins
9941,14000000,62134225,0.437451,5.1,1986,Bette Midler
11028,0,0,0.433281,6.1,1986,Ellen Barkin
9980,10000000,7433663,0.425424,5.4,1986,Pat Hingle
11257,3000000,20966644,0.400218,6.6,1986,Helena Bonham Carter
12715,0,11949484,0.399032,4.9,1986,"Louis Gossett, Jr."
10013,18000000,41382841,0.389778,5.7,1986,Nicolas Cage
11300,0,8362969,0.385622,6.6,1986,Melanie Griffith
24913,5000000,0,0.385105,6.1,1986,Jay Baker
12662,0,14481606,0.384232,4.7,1986,Diana Scarwid
10002,0,0,0.375434,6.4,1986,Cathy Tyson
1554,0,0,0.65576,7.3,1986,John Lurie
36349,0,6637565,0.369463,5.6,1986,Linda Hamilton
10692,111000,0,0.356864,6.1,1986,Tracy Arnold
383,22500,0,0.350539,5.6,1986,Tim Streeter
10017,2700000,3500000,0.3478,5.9,1986,Nick Cassavetes
25438,0,6797218,0.345381,5.0,1986,Tony Fields
16337,4700000,8025872,0.327717,5.7,1986,Caroline Williams
15596,0,91258000,0.325629,6.6,1986,Keith Gordon
13818,0,0,0.324099,6.2,1986,Jack Nicholson
13698,0,36611610,0.323711,6.2,1986,Gedde Watanabe
11038,0,0,0.317816,4.9,1986,Kirk Douglas
33278,0,8988731,0.311858,6.5,1986,Kristy Swanson
37032,10000000,0,0.311655,6.7,1986,Woo Gin-Keung
18169,0,38702310,0.311025,5.0,1986,Rob Lowe
9873,0,20603715,0.309218,6.1,1986,Brian Dennehy
11415,3000000,0,0.302986,5.5,1986,George Wendt
31909,12000000,4884663,0.207606,5.1,1986,Hunter Carson
11938,0,0,0.289554,5.7,1986,Sharon Maiden
26554,2000000,0,0.287424,5.8,1986,Gil Brenton
15698,0,0,0.284705,6.6,1986,Billy Crystal
30194,18000000,3900000,0.277984,6.0,1986,Christopher Collet
13841,0,2015882,0.268676,7.4,1986,Lori Loughlin
13715,6500000,2347000,0.258898,6.0,1986,Christopher Walken
18282,0,0,0.258334,6.7,1986,Demi Moore
17994,0,0,0.256518,5.6,1986,Tawny Kitaen
14670,0,0,0.314511,6.5,1986,Fran?ois Cluzet
11037,0,0,0.253984,4.4,1986,Jason Gedrick
9930,0,0,0.459144,5.3,1986,Debra Winger
16113,0,17768900,0.231591,5.0,1986,Lee Marvin
26789,0,12303904,0.247524,5.3,1986,Kim Basinger
33061,1100000,5450815,0.245607,4.6,1986,Michael Moriarty
20537,0,0,0.22737,4.7,1986,Tilda Swinton
24086,0,7177431,0.233302,5.6,1986,Fred Savage
13853,15000000,0,0.217599,4.7,1986,Pamela Reed
15762,0,0,0.21335,6.8,1986,Steve Marshall
28941,800000,0,0.208365,5.1,1986,Tony O'Dell
2620,12000000,15945534,0.203663,5.1,1986,Eugene Levy
24103,0,8033397,0.201891,5.3,1986,Gilda Radner
1890,0,31853080,0.200781,6.7,1986,William Hurt
60800,0,0,0.19577,8.0,1986,L¨¢szl¨® Sink¨®
13346,0,0,0.215644,5.7,1986,Kerri Green
29355,0,0,0.181563,6.3,1986,Swoosie Kurtz
26555,15000000,12308521,0.167621,4.1,1986,Peter O'Toole
17465,0,0,0.155043,5.5,1986,Cynthia Gibb
27995,0,0,0.139942,5.2,1986,Tommy Redmond Hicks
19492,0,0,0.13993,6.2,1986,Anjelica Huston
10857,0,0,0.090923,7.3,1986,John Mills
70966,0,0,0.063527,7.4,1986,Anastasiya Nemolyayeva
13766,18000000,9697739,0.094098,6.2,1986,Lea Thompson
47340,0,0,0.058402,5.6,1986,Natalie McCurry
42017,0,0,0.087852,5.0,1986,Patsy Kensit
33516,0,0,0.080517,4.2,1986,Julian Sands
34223,1900000,4790926,0.076196,5.2,1986,Sandy Baron
11454,15000000,8620929,0.068835,6.6,1986,Kim Greist
24194,0,0,0.066529,5.1,1986,Gerrit Graham
21867,8500000,0,0.216201,6.4,1986,Cary Elwes
38343,0,0,0.001567,5.0,1986,Jerry Cal¨¤
11886,15000000,32056467,2.272486,6.9,1973,Phil Harris
9552,8000000,441306145,2.010733,7.2,1973,Max von Sydow
253,7000000,161777836,1.549139,6.1,1973,Yaphet Kotto
203,500000,3000000,1.087374,7.1,1973,Robert De Niro
9461,850000,90000000,0.993066,7.0,1973,Jim Kelly
2362,0,0,0.971417,6.4,1973,Richard Benjamin
1705,1700000,8844595,0.876503,5.3,1973,Lew Ayres
931,1500000,0,0.874266,6.7,1973,Donald Sutherland
9277,5500000,159616327,0.863156,7.7,1973,Robert Redford
10648,0,39768000,0.82316,6.9,1973,Hal Holbrook
11901,0,0,0.79974,7.1,1973,Verna Bloom
4909,0,0,0.718864,6.7,1973,Michael Lonsdale
40374,0,0,0.700695,7.1,1973,Kay Lenz
838,777000,115000000,0.684079,6.5,1973,Ron Howard
12101,0,3,0.621476,6.6,1973,Edward G. Robinson
5924,12000000,53267000,0.600434,7.4,1973,Dustin Hoffman
11561,2000000,18344729,0.5684,6.9,1973,Diane Keaton
12545,0,13200000,0.549206,6.9,1973,Carl Anderson
9040,3000000,29800000,0.50142,7.3,1973,John Randolph Jones
27331,0,0,0.420768,6.8,1973,Joe Don Baker
11293,0,0,0.419331,7.7,1973,Tatum O'Neal
2926,0,0,0.412189,7.0,1973,Oliver Reed
1847,0,0,0.392936,7.0,1973,Nina van Pallandt
11577,4638783,0,0.384763,7.4,1973,Kris Kristofferson
17897,0,11000000,0.38388,6.3,1973,Caroline Munro
16180,0,0,0.378597,6.5,1973,Roddy McDowall
14886,0,0,0.240731,6.8,1973,Otis Young
15171,0,0,0.359048,6.3,1973,Henry Gibson
30708,0,0,0.355622,5.0,1973,George Kennedy
3133,0,0,0.339193,7.3,1973,Sissy Spacek
22021,500000,0,0.338084,7.1,1973,Robert DoQui
53868,0,0,0.318061,6.5,1973,Terry-Thomas
22307,500000,0,0.257127,7.0,1973,Jennifer Salt
40682,0,0,0.244874,6.8,1973,Ann-Margret
13479,0,0,0.238043,7.6,1973,Robin Kohn
25473,0,0,0.420585,6.4,1973,Elizabeth Hartman
3117,0,0,0.203942,6.7,1973,Shane Briant
8327,0,0,0.200129,7.4,1973,Horacio Salinas
26332,0,0,0.251582,6.1,1973,Mitchell Ryan
25680,0,0,0.272663,6.9,1973,Peter Boyle
10236,0,45000000,0.385313,6.9,1973,Robert Redford
43003,0,0,0.021941,7.0,1973,Joseph Cotten
32615,0,0,0.175339,7.3,1973,Trevor Howard
35669,0,0,0.162168,4.8,1973,Peter Cushing
70345,0,0,0.145079,6.5,1973,Dirk Benedict
24923,0,0,0.144305,6.9,1973,Marianna Hill
26015,0,0,0.143165,5.9,1973,Jim Hutton
32080,0,0,0.139386,6.6,1973,Jerry Leon
31587,0,0,0.135693,6.5,1973,Al Pacino
16307,0,0,0.396864,6.7,1973,Christopher Lee
3043,450000,0,0.11138,4.8,1973,Monique van Vooren
29425,275000,0,0.106051,6.0,1973,Will MacMillan
26331,0,0,0.09398,6.9,1973,Dyan Cannon
28498,0,0,0.069999,6.8,1973,Diana Rigg
28110,1000000,2000000,0.066994,6.7,1973,Ben Johnson
10112,4000000,55675257,1.936962,7.0,1970,Sterling Holloway
1685,3000000,18999718,0.797231,5.9,1970,Kim Hunter
651,3500000,81600000,0.717333,6.8,1970,Elliott Gould
11589,0,5200000,0.492877,6.7,1970,Telly Savalas
29748,0,0,0.490192,6.4,1970,Geoffrey Keen
11202,12000000,89800000,0.467344,6.9,1970,Karl Malden
9062,2200000,136400000,0.396028,6.6,1970,Ryan O'Neal
38953,0,0,0.3881,7.0,1970,Trevor Howard
11165,25485000,29548291,0.381352,6.6,1970,S? Yamamura
5722,0,0,0.374514,6.2,1970,Cynthia Myers
11916,0,5050000,0.568645,6.3,1970,Clint Eastwood
4255,5000,0,0.344172,3.0,1970,Henrietta Holm
10671,10000000,100489151,0.336237,6.2,1970,Dean Martin
2998,7000000,900000,0.279079,6.5,1970,Daria Halprin
42594,0,0,0.330846,6.4,1970,Christopher Lee
13400,0,0,0.318475,6.5,1970,Mickey Rooney
10364,0,0,0.299819,6.7,1970,Martin Balsam
11040,15000000,31559552,0.290174,7.2,1970,Faye Dunaway
14801,0,0,0.284436,6.6,1970,Susan Clark
14384,0,0,0.281532,7.1,1970,Peter Strauss
24918,0,0,0.268472,6.1,1970,Frank Langella
13765,0,0,0.42443,5.8,1970,Edith Evans
5620,0,0,0.250313,6.4,1970,Klaus Kinski
26606,0,0,0.244412,6.2,1970,Mick Jagger
26617,0,0,0.218311,6.8,1970,Karen Black
23506,60000,0,0.20907,4.3,1970,Judy Cler
9459,0,0,0.203225,6.2,1970,Richie Havens
23330,3716946,3500000,0.193759,7.3,1970,Stella Stevens
17276,0,0,0.178967,6.5,1970,Sid James
14676,0,0,0.177166,6.6,1970,Judith Anderson
132,0,0,0.291051,7.6,1970,Keith Richards
38765,6000000,0,0.15734,6.7,1970,Forrest Tucker
20556,0,0,0.146683,6.3,1970,Paul McCartney
26593,0,0,0.2348,5.7,1970,Jorge Rivero
59408,0,0,0.133551,6.1,1970,John Moulder-Brown
5185,10000000,1500000,0.429246,6.7,1970,Colin Blakely
33157,25000000,0,0.09215,6.2,1970,Christopher Plummer
31952,0,0,0.085301,6.5,1970,Peter Cushing
51992,0,0,0.080626,7.5,1970,Michele Dotrice
4910,0,0,0.194705,6.3,1970,Anton Rodgers
27172,0,0,0.02076,6.7,1970,Henry Fonda
660,11000000,141195658,1.910465,6.3,1965,Claudine Auger
15121,8200000,163214286,1.313676,7.2,1965,Christopher Plummer
907,14000000,111721910,1.282053,6.9,1965,Julie Christie
10338,5600000,29950000,0.622157,6.6,1965,Sarah Miles
13187,0,0,0.600975,7.6,1965,Chris Doran
4879,0,0,0.484904,6.6,1965,Shirley Eaton
26811,0,0,0.350775,5.9,1965,Peter Cushing
37921,0,0,0.118301,6.6,1965,Kirk Douglas
10243,0,0,0.332191,6.3,1965,Richard Attenborough
14831,1500000,0,0.624024,6.7,1965,John Lennon
16211,0,0,0.314916,6.9,1965,Dean Martin
15247,0,0,0.306394,6.6,1965,Nigel Green
315,45000,0,0.289649,6.4,1965,Haji
886,0,0,0.256709,6.8,1965,Edward G. Robinson
3681,0,0,0.250043,6.0,1965,Peter Sellers
21876,5760000,0,0.243896,6.2,1965,Trevor Howard
36583,115,0,0.225062,5.7,1965,George Peppard
13580,0,0,0.201703,6.4,1965,Claire Bloom
26573,0,0,0.199141,6.4,1965,Frankie Avalon
24395,0,0,0.246816,7.2,1965,Harry Andrews
21027,0,0,0.191276,5.4,1965,Doug McClure
16850,0,0,0.145019,5.6,1965,Richard Harris
24134,0,0,0.168025,5.8,1965,Laurence Harvey
13524,0,0,0.160842,6.0,1965,Robert Shaw
11481,300000,0,0.151644,7.1,1965,Ian Hendry
42745,0,0,0.102242,5.3,1965,Christopher Lee
