id,budget,revenue,popularity,vote_average,release_year,if_novels
86834,125000000,362637473,2.526779,5.5,2014,Not base on novel
205587,50000000,83719388,2.523101,7.2,2014,Not base on novel
232672,40000000,123494610,2.445165,6.7,2014,Not base on novel
195589,18000000,268157400,2.376309,6.2,2014,Not base on novel
249164,11000000,78874843,2.361267,7.2,2014,Not base on novel
243683,45000000,86165646,2.303556,6.7,2014,Not base on novel
200727,0,4439431,2.295091,7.6,2014,Base on novel
222935,12000000,305151265,2.293859,7.8,2014,Base on novel
244267,0,336472,2.260131,7.5,2014,Not base on novel
168530,25000000,153997819,2.165462,6.1,2014,Not base on novel
244761,0,1075178,2.161064,5.8,2014,Not base on novel
171274,20000000,11110975,2.160156,6.3,2014,Base on novel
137094,60000000,50549107,2.141491,5.9,2014,Not base on novel
225574,50000000,222809600,2.136758,6.8,2014,Not base on novel
262543,7000000,0,2.103532,5.4,2014,Not base on novel
321068,0,0,2.078514,5.3,2014,Not base on novel
154400,12600000,18658381,1.957672,6.6,2014,Not base on novel
97020,120000000,239379423,1.940735,5.7,2014,Not base on novel
157353,100000000,103039258,1.904422,5.9,2014,Not base on novel
193610,40000000,196781193,1.900038,6.2,2014,Not base on novel
82703,145000000,272912430,1.894706,6.8,2014,Not base on novel
286532,0,0,1.875208,4.7,2014,Not base on novel
189,65000000,39407616,1.840817,6.2,2014,Not base on novel
297270,0,0,1.827148,7.0,2014,Not base on novel
172385,103000000,500188435,1.811692,6.5,2014,Not base on novel
100042,40000000,169837010,1.805954,5.5,2014,Not base on novel
204922,0,15060457,1.7894,6.1,2014,Not base on novel
152760,70000000,154984035,1.779861,5.7,2014,Not base on novel
227306,65000000,163442937,1.769987,7.2,2014,Not base on novel
273895,20000000,66787908,1.754707,7.5,2014,Not base on novel
265177,4900000,3494070,1.737699,8.0,2014,Not base on novel
255343,17000000,0,1.655717,6.2,2014,Not base on novel
175112,0,20300000,1.649733,6.5,2014,Not base on novel
228970,15000000,52501541,1.649321,6.9,2014,Not base on novel
76649,130000000,117831631,1.638781,5.1,2014,Not base on novel
239571,26000000,35926213,1.63015,7.2,2014,Not base on novel
196867,65000000,133821816,1.58801,6.1,2014,Not base on novel
207933,0,0,1.570083,6.6,2014,Not base on novel
228326,50000000,97437106,1.545055,7.3,2014,Not base on novel
239563,13000000,54837234,1.542392,7.1,2014,Not base on novel
136797,66000000,203277636,1.541069,6.2,2014,Not base on novel
286554,0,18612,1.53689,6.3,2014,Not base on novel
262338,0,0,1.466453,5.2,2014,Base on novel
170687,60000000,108255770,1.440084,6.6,2014,Base on novel
87093,10000000,28883511,1.398713,6.8,2014,Not base on novel
241254,18000000,266586800,1.394382,4.6,2014,Not base on novel
246080,0,1171559,1.384508,6.3,2014,Not base on novel
110416,0,857522,1.37667,8.0,2014,Not base on novel
253980,0,0,1.375493,7.1,2014,Not base on novel
242095,4000000,600896,1.319416,5.8,2014,Not base on novel
157825,0,0,1.315737,6.1,2014,Base on novel
216282,50000000,160602194,1.3155,5.7,2014,Not base on novel
289720,25000000,0,1.312103,4.4,2014,Not base on novel
192102,28000000,0,1.304588,6.0,2014,Not base on novel
218836,50000000,151165787,1.240895,5.9,2014,Not base on novel
252178,0,1625847,1.220073,6.6,2014,Not base on novel
144336,35000000,17508518,1.214094,5.4,2014,Not base on novel
188161,0,0,1.211609,5.9,2014,Not base on novel
255157,0,0,1.197444,5.3,2014,Not base on novel
171372,0,645186,1.196549,6.8,2014,Not base on novel
244506,1000000,0,1.191423,6.7,2014,Not base on novel
136835,13200000,53830415,1.146492,5.8,2014,Not base on novel
284293,5000000,41797583,1.142614,7.5,2014,Not base on novel
256274,5000000,40100000,1.140302,6.1,2014,Not base on novel
87492,24000000,12096300,1.136851,6.5,2014,Not base on novel
277547,0,0,1.111485,5.6,2014,Not base on novel
226857,20000000,34077920,1.077877,6.6,2014,Not base on novel
157845,12250000,2295423,1.052381,6.0,2014,Not base on novel
271674,15000000,9104716,1.039133,6.9,2014,Base on novel
192149,0,4507463,1.038367,5.4,2014,Not base on novel
187596,15000000,59209,1.027357,5.7,2014,Not base on novel
181886,0,3396726,1.026924,6.6,2014,Not base on novel
250546,6500000,255273813,1.018115,5.6,2014,Not base on novel
328763,0,0,1.014673,3.3,2014,Not base on novel
100241,65000000,71154592,0.989916,5.1,2014,Not base on novel
225565,8000000,26049082,0.988081,6.0,2014,Not base on novel
192132,0,0,0.984445,6.4,2014,Not base on novel
200505,27000000,28831145,0.98174,6.5,2014,Not base on novel
254473,28000000,68896829,0.979655,5.8,2014,Not base on novel
242224,2000000,6676471,0.967846,6.5,2014,Not base on novel
286519,0,0,0.965197,6.5,2014,Not base on novel
164251,0,176391,0.965064,5.4,2014,Not base on novel
284689,0,1822250,0.956582,7.0,2014,Not base on novel
250066,10000000,0,0.954807,4.3,2014,Not base on novel
169298,3000000,0,0.944954,4.4,2014,Not base on novel
244772,0,5284309,0.929125,6.7,2014,Not base on novel
260339,0,0,0.928771,6.3,2014,Not base on novel
283384,0,0,0.926802,5.7,2014,Not base on novel
137321,60000000,30800231,0.92537,5.9,2014,Base on novel
234200,0,7523634,0.920514,7.7,2014,Not base on novel
244264,0,0,0.916578,6.1,2014,Not base on novel
241848,5000000,2367161,0.916435,6.6,2014,Not base on novel
238215,0,0,0.897075,5.4,2014,Not base on novel
188166,0,258384,0.896627,6.7,2014,Not base on novel
253344,0,0,0.894732,5.5,2014,Not base on novel
256917,22500000,15520023,0.893121,6.8,2014,Not base on novel
171424,5000000,6833445,0.890965,4.8,2014,Not base on novel
229297,0,32339326,0.889247,6.3,2014,Not base on novel
192712,0,0,0.887576,4.2,2014,Not base on novel
218778,28000000,100654149,0.876514,6.2,2014,Base on novel
239678,19800000,41296320,0.876066,6.5,2014,Base on novel
264656,16000000,2429989,0.870104,6.2,2014,Base on novel
294652,0,0,0.86636,6.1,2014,Not base on novel
244509,0,427418,0.863235,6.3,2014,Not base on novel
146015,0,200406,0.861117,6.4,2014,Not base on novel
227783,0,0,0.833734,5.4,2014,Not base on novel
327833,9000000,0,0.829686,5.6,2014,Not base on novel
151368,0,0,0.81219,5.1,2014,Not base on novel
230179,8500000,7500000,0.805839,5.2,2014,Not base on novel
242076,0,56574,0.800344,5.0,2014,Not base on novel
209451,40000000,67347013,0.797723,6.7,2014,Not base on novel
222899,12500000,49002684,0.796721,5.8,2014,Not base on novel
198185,25000000,38307627,0.786398,6.6,2014,Not base on novel
231576,5500000,5483299,0.778247,6.3,2014,Not base on novel
244539,6700000,1430655,0.777096,7.0,2014,Not base on novel
287587,0,108808,0.766932,5.0,2014,Not base on novel
285135,0,0,0.763771,3.3,2014,Not base on novel
283350,0,37151,0.760779,6.3,2014,Not base on novel
97370,13300000,5380251,0.757089,6.0,2014,Not base on novel
177494,6000000,3485127,0.751773,6.3,2014,Not base on novel
254375,0,1124445,0.747577,6.9,2014,Not base on novel
235260,22000000,67800064,0.740796,5.8,2014,Not base on novel
250657,0,0,0.73558,7.3,2014,Not base on novel
242643,0,4571025,0.72975,7.4,2014,Not base on novel
242042,6000000,15071,0.728025,6.5,2014,Not base on novel
217993,3500000,5155325,0.72546,7.0,2014,Not base on novel
157834,8500000,770706,0.722877,5.7,2014,Not base on novel
253306,0,0,0.722465,6.4,2014,Not base on novel
288281,0,0,0.716104,5.3,2014,Not base on novel
232679,15000000,30127963,0.714661,6.2,2014,Not base on novel
260202,0,0,0.708006,6.3,2014,Not base on novel
256835,0,0,0.707208,6.9,2014,Not base on novel
293299,0,0,0.7057,8.0,2014,Not base on novel
270302,0,2146041,0.699699,5.9,2014,Not base on novel
251852,0,0,0.691851,4.3,2014,Not base on novel
215211,30000000,0,0.688635,5.7,2014,Not base on novel
177047,2000000,48390,0.688179,5.2,2014,Not base on novel
276844,0,0,0.684152,6.2,2014,Not base on novel
226448,1000000,0,0.680611,7.2,2014,Not base on novel
255268,5500000,0,0.678616,5.7,2014,Not base on novel
297596,15000000,0,0.671825,4.4,2014,Not base on novel
193612,200000,17834867,0.667732,5.1,2014,Not base on novel
242310,21000000,0,0.662295,5.2,2014,Not base on novel
157849,15000000,31554855,0.660405,6.3,2014,Not base on novel
284296,0,25434291,0.649574,6.2,2014,Not base on novel
239566,0,31911598,0.648465,6.3,2014,Not base on novel
282813,6500000,13865435,0.646337,4.7,2014,Not base on novel
184346,30000000,0,0.641676,6.0,2014,Not base on novel
246860,6600000,1554000,0.635214,6.8,2014,Not base on novel
245916,5000000,2450846,0.632048,6.5,2014,Not base on novel
273271,0,0,0.628637,6.3,2014,Not base on novel
245906,0,111996,0.623706,5.7,2014,Not base on novel
246741,0,0,0.622166,7.2,2014,Not base on novel
276902,5000000,0,0.621645,4.8,2014,Not base on novel
254191,1000000,9318,0.615729,5.3,2014,Not base on novel
253312,0,0,0.609054,4.4,2014,Not base on novel
210479,2000000,4635300,0.602735,6.8,2014,Not base on novel
246400,0,0,0.600919,6.8,2014,Not base on novel
227735,36000000,52424533,0.599079,6.8,2014,Not base on novel
206821,0,0,0.593558,5.1,2014,Not base on novel
152790,0,0,0.59318,5.5,2014,Not base on novel
244536,0,0,0.593065,5.3,2014,Not base on novel
288158,1000000,26501323,0.590257,4.9,2014,Base on novel
203834,0,0,0.582629,5.0,2014,Not base on novel
145220,50000000,80383113,0.574398,6.2,2014,Not base on novel
258750,0,0,0.560295,4.7,2014,Not base on novel
297608,0,0,0.56021,5.9,2014,Not base on novel
246403,2800000,1826705,0.559472,4.9,2014,Not base on novel
243684,0,461162,0.557453,6.4,2014,Not base on novel
287426,0,0,0.552627,5.3,2014,Not base on novel
303623,0,0,0.550723,6.3,2014,Not base on novel
228496,600000,0,0.550625,3.3,2014,Not base on novel
276843,0,0,0.55046,6.6,2014,Not base on novel
269173,0,0,0.550453,4.7,2014,Not base on novel
286521,6000000,1020921,0.548656,5.9,2014,Not base on novel
184345,0,0,0.548529,5.4,2014,Not base on novel
271714,0,28641776,0.5415,7.2,2014,Not base on novel
236751,12000000,101332962,0.540852,6.1,2014,Base on novel
251994,5000000,0,0.539017,5.1,2014,Not base on novel
243568,0,0,0.535291,5.9,2014,Not base on novel
145221,0,0,0.533347,3.8,2014,Not base on novel
157823,0,0,0.5252,5.8,2014,Not base on novel
242022,0,0,0.519107,5.9,2014,Not base on novel
285733,0,0,0.518405,6.7,2014,Not base on novel
284294,0,0,0.514113,5.4,2014,Not base on novel
293310,0,0,0.512588,7.8,2014,Not base on novel
283227,0,0,0.506605,5.9,2014,Not base on novel
214314,0,0,0.502296,7.4,2014,Not base on novel
188207,70000000,61279452,0.49584,4.4,2014,Not base on novel
157851,0,1338365,0.495519,5.6,2014,Not base on novel
254474,0,14947,0.494022,4.8,2014,Not base on novel
253235,30000000,25312387,0.485296,5.7,2014,Not base on novel
245700,0,5405500,0.484272,6.1,2014,Not base on novel
258805,0,0,0.481391,4.6,2014,Not base on novel
290555,18000000,0,0.480194,5.3,2014,Not base on novel
313867,0,0,0.476645,6.8,2014,Base on novel
203739,0,0,0.472703,5.8,2014,Not base on novel
157829,0,985007,0.472242,6.4,2014,Not base on novel
250538,0,0,0.461037,7.1,2014,Not base on novel
256731,0,0,0.46087,5.7,2014,Not base on novel
312791,3150000,0,0.460188,4.9,2014,Not base on novel
253272,0,0,0.457089,5.8,2014,Not base on novel
193726,0,7171,0.453382,5.4,2014,Not base on novel
248504,0,0,0.452644,4.7,2014,Not base on novel
244268,0,2262223,0.451125,6.4,2014,Not base on novel
267863,0,0,0.449196,6.1,2014,Not base on novel
230266,5500000,5000000,0.446458,5.4,2014,Not base on novel
261375,0,0,0.445011,6.3,2014,Not base on novel
190469,2700000,0,0.444337,5.7,2014,Not base on novel
259072,1200000,0,0.430844,4.9,2014,Not base on novel
284537,0,0,0.430708,5.7,2014,Not base on novel
312526,0,0,0.430488,4.1,2014,Not base on novel
258099,0,0,0.428819,6.0,2014,Not base on novel
275060,0,0,0.427602,6.1,2014,Not base on novel
285843,0,0,0.421838,5.4,2014,Not base on novel
250535,0,0,0.416516,6.5,2014,Not base on novel
277597,0,0,0.413295,4.2,2014,Not base on novel
240916,8000000,0,0.411465,5.5,2014,Not base on novel
254024,0,0,0.409047,4.2,2014,Not base on novel
244783,6000000,32251,0.407983,5.7,2014,Not base on novel
250388,0,0,0.40674,5.6,2014,Not base on novel
252171,1000000,395000,0.403579,7.0,2014,Not base on novel
253254,0,8251,0.269741,5.9,2014,Not base on novel
210947,318000,121179,0.401153,6.1,2014,Not base on novel
254263,30000000,0,0.400689,5.6,2014,Not base on novel
235271,0,0,0.399827,5.3,2014,Not base on novel
241771,7000000,14618727,0.398601,6.9,2014,Not base on novel
299582,0,0,0.397644,6.1,2014,Not base on novel
298865,0,0,0.39199,4.8,2014,Not base on novel
228358,0,0,0.444439,4.5,2014,Not base on novel
252680,5000000,10429707,0.386307,5.7,2014,Not base on novel
251519,0,0,0.382465,6.8,2014,Not base on novel
238603,13000000,45300000,0.382434,5.7,2014,Not base on novel
270938,0,0,0.380414,5.4,2014,Not base on novel
275318,0,0,0.379113,5.0,2014,Not base on novel
249260,0,0,0.389417,3.8,2014,Not base on novel
215379,0,0,0.510296,5.4,2014,Not base on novel
293633,2500000,0,0.366176,5.3,2014,Not base on novel
297961,0,0,0.363927,4.9,2014,Not base on novel
248774,0,3123963,0.360727,6.7,2014,Not base on novel
292177,0,0,0.360228,6.7,2014,Not base on novel
242166,25000000,0,0.359568,3.8,2014,Not base on novel
156597,0,0,0.358186,5.3,2014,Not base on novel
313074,0,0,0.35561,5.6,2014,Not base on novel
275985,0,0,0.354648,3.9,2014,Not base on novel
286654,0,0,0.352393,5.1,2014,Not base on novel
238475,0,0,0.351449,3.8,2014,Not base on novel
284536,25000000,39171130,0.350612,5.6,2014,Not base on novel
257447,0,0,0.350213,5.4,2014,Not base on novel
270005,0,0,0.346944,3.9,2014,Not base on novel
254023,2000000,0,0.346216,4.7,2014,Not base on novel
268060,0,0,0.343814,5.3,2014,Not base on novel
209185,12700000,3430018,0.34162,6.7,2014,Not base on novel
282041,0,0,0.340735,7.2,2014,Not base on novel
300706,5000000,0,0.340101,5.3,2014,Not base on novel
265016,0,0,0.339749,4.6,2014,Not base on novel
289314,0,0,0.369555,7.1,2014,Not base on novel
254194,0,0,0.539598,5.8,2014,Not base on novel
261101,0,0,0.333035,5.3,2014,Not base on novel
253295,0,0,0.33291,6.6,2014,Not base on novel
82657,0,0,0.332041,4.3,2014,Not base on novel
287415,1500000,0,0.331919,4.7,2014,Not base on novel
259954,0,0,0.330645,7.1,2014,Not base on novel
94590,325927,0,0.330541,5.8,2014,Not base on novel
199575,0,0,0.276845,6.1,2014,Not base on novel
174337,0,13769,0.460808,5.9,2014,Not base on novel
236399,0,0,0.303538,6.4,2014,Not base on novel
279171,0,0,0.323009,5.9,2014,Not base on novel
270654,500000,15000000,0.318941,4.8,2014,Not base on novel
206296,0,0,0.318608,5.4,2014,Not base on novel
157099,5000000,75143,0.317225,5.9,2014,Not base on novel
157424,0,0,0.404018,4.6,2014,Not base on novel
276401,0,0,0.315839,6.4,2014,Not base on novel
241843,0,0,0.689942,5.2,2014,Not base on novel
297680,0,0,0.309771,4.7,2014,Not base on novel
126172,0,0,0.309634,3.9,2014,Not base on novel
293894,0,0,0.512023,5.0,2014,Not base on novel
212231,0,0,0.308899,6.3,2014,Not base on novel
268171,10000000,0,0.306919,6.5,2014,Not base on novel
289727,0,4453524,0.306026,5.8,2014,Not base on novel
330115,0,0,0.12871,5.9,2014,Not base on novel
276496,0,0,0.302498,4.4,2014,Not base on novel
290999,0,0,0.301497,6.0,2014,Not base on novel
249660,17000000,29789000,0.300442,6.1,2014,Not base on novel
302828,0,0,0.299103,6.5,2014,Not base on novel
305091,0,0,0.298899,6.4,2014,Not base on novel
281418,0,0,0.29364,5.0,2014,Not base on novel
299969,0,0,0.293107,7.7,2014,Not base on novel
259910,0,0,0.291253,6.3,2014,Not base on novel
267806,0,2756,0.290104,4.2,2014,Not base on novel
242090,0,0,0.289951,6.8,2014,Not base on novel
289416,0,0,0.289238,4.7,2014,Not base on novel
265010,0,0,0.289102,5.7,2014,Not base on novel
257117,0,0,0.288035,7.4,2014,Not base on novel
113833,0,0,0.286381,7.8,2014,Not base on novel
243526,0,0,0.285328,6.8,2014,Not base on novel
79316,7000000,36433975,0.283225,4.5,2014,Not base on novel
285387,0,0,0.280438,5.3,2014,Not base on novel
258284,0,0,0.280105,5.6,2014,Base on novel
284284,0,0,0.38421,4.8,2014,Not base on novel
294093,0,0,0.279115,4.3,2014,Not base on novel
304336,0,0,0.278064,3.8,2014,Not base on novel
276488,0,0,0.277049,5.4,2014,Not base on novel
319389,0,0,0.275803,4.9,2014,Not base on novel
278774,0,0,0.272995,5.5,2014,Not base on novel
282672,0,0,0.270806,5.6,2014,Not base on novel
306650,0,0,0.269528,5.8,2014,Not base on novel
255491,0,0,0.269033,3.7,2014,Not base on novel
252102,0,0,0.267446,5.8,2014,Not base on novel
209269,0,0,0.264523,5.1,2014,Not base on novel
269650,0,0,0.264059,6.4,2014,Not base on novel
114155,0,0,0.259735,6.1,2014,Not base on novel
259074,0,0,0.258304,4.4,2014,Not base on novel
304613,3000000,0,0.255838,4.6,2014,Not base on novel
269100,0,0,0.252762,6.0,2014,Not base on novel
282296,5000000,4013786,0.751476,6.0,2014,Not base on novel
293262,0,7205,0.431184,6.6,2014,Not base on novel
274820,0,0,0.374265,5.6,2014,Not base on novel
275619,0,0,0.634232,2.4,2014,Not base on novel
244403,5000000,0,0.240398,7.1,2014,Not base on novel
283589,0,0,0.239862,6.2,2014,Not base on novel
286548,0,0,0.237126,4.2,2014,Not base on novel
289394,0,0,0.342044,7.1,2014,Not base on novel
200511,0,0,0.23282,5.0,2014,Not base on novel
260001,0,8265,0.231578,6.1,2014,Not base on novel
254193,0,0,0.229926,5.6,2014,Not base on novel
253251,0,0,0.228495,6.2,2014,Not base on novel
263855,0,0,0.226863,6.2,2014,Not base on novel
270771,0,0,0.433273,5.5,2014,Not base on novel
249170,0,0,0.223067,7.0,2014,Not base on novel
225044,0,28208,0.345226,7.4,2014,Not base on novel
244260,0,0,0.221564,5.0,2014,Not base on novel
209416,0,0,0.253943,7.6,2014,Not base on novel
250658,0,0,0.220064,7.8,2014,Not base on novel
262788,6000000,0,0.217873,4.9,2014,Not base on novel
267793,0,0,0.217415,6.1,2014,Not base on novel
284274,0,0,0.21533,6.2,2014,Not base on novel
265019,0,0,0.212841,5.1,2014,Not base on novel
301959,0,0,0.210808,7.9,2014,Not base on novel
258193,0,0,0.492782,4.6,2014,Not base on novel
264170,0,0,0.202776,7.6,2014,Not base on novel
294741,0,0,0.201445,4.8,2014,Not base on novel
298093,0,0,0.222714,5.5,2014,Not base on novel
298445,0,0,0.199012,6.2,2014,Not base on novel
250574,0,0,0.197336,5.9,2014,Not base on novel
279914,12000000,0,0.376205,5.0,2014,Not base on novel
261037,2000000,0,0.56672,4.6,2014,Not base on novel
277702,0,0,0.196408,5.8,2014,Not base on novel
268321,0,0,0.193689,6.7,2014,Not base on novel
266040,0,0,0.370212,5.0,2014,Not base on novel
